record_type,name,version_or_range,license,scope,sources
lockfile,commander,7.2.0,MIT,development,package-lock.json
lockfile,commander,8.3.0,MIT,development,package-lock.json
lockfile,commander,9.5.0,MIT,development,package-lock.json
lockfile,compare-version,0.1.2,MIT,development,package-lock.json
lockfile,compressible,2.0.18,MIT,development,package-lock.json
lockfile,compression,1.8.1,MIT,development,package-lock.json
lockfile,concat-map,0.0.1,MIT,development,package-lock.json
lockfile,concurrently,9.2.1,MIT,development,package-lock.json
lockfile,confbox,0.1.8,MIT,development,package-lock.json
lockfile,connect-history-api-fallback,2.0.0,MIT,development,package-lock.json
lockfile,content-disposition,0.5.2,MIT,development,package-lock.json
lockfile,content-disposition,0.5.4,MIT,development,package-lock.json
lockfile,content-disposition,1.0.1,MIT,runtime,package-lock.json
lockfile,content-type,1.0.5,MIT,runtime,package-lock.json
lockfile,convert-source-map,2.0.0,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,convict,6.2.5,Apache-2.0,development,package-lock.json
lockfile,cookie,0.7.2,MIT,runtime,package-lock.json
lockfile,cookie-signature,1.0.7,MIT,development,package-lock.json
lockfile,cookie-signature,1.2.2,MIT,runtime,package-lock.json
lockfile,core-js-pure,3.47.0,MIT,development,package-lock.json
lockfile,core-util-is,1.0.2,MIT,runtime,package-lock.json
lockfile,cors,2.8.5,MIT,runtime,package-lock.json
lockfile,cose-base,1.0.3,MIT,development,package-lock.json
lockfile,cose-base,2.2.0,MIT,development,package-lock.json
lockfile,cosmiconfig,8.3.6,MIT,development,package-lock.json
lockfile,crc,3.8.0,MIT,development,package-lock.json
lockfile,create-ecdh,4.0.4,MIT,development,package-lock.json
lockfile,create-hash,1.2.0,MIT,development,package-lock.json
lockfile,create-hmac,1.1.7,MIT,development,package-lock.json
lockfile,create-require,1.1.1,MIT,development,package-lock.json
lockfile,cron-parser,5.5.0,MIT,runtime,package-lock.json
lockfile,cross-dirname,0.1.0,MIT,development,package-lock.json
lockfile,cross-env,7.0.3,MIT,development,package-lock.json
lockfile,cross-spawn,6.0.6,MIT,optional,package-lock.json
lockfile,cross-spawn,7.0.6,MIT,runtime,package-lock.json
lockfile,crypto-browserify,3.12.1,MIT,development,package-lock.json
lockfile,css-loader,6.11.0,MIT,development,package-lock.json
lockfile,css-select,4.3.0,BSD-2-Clause,development,package-lock.json
lockfile,css-select,5.2.2,BSD-2-Clause,runtime,package-lock.json
lockfile,css-tree,3.1.0,MIT,development,package-lock.json
lockfile,css-what,6.2.2,BSD-2-Clause,runtime,package-lock.json
lockfile,css.escape,1.5.1,MIT,development,package-lock.json
lockfile,cssesc,3.0.0,MIT,development,package-lock.json
lockfile,cssstyle,5.3.7,MIT,development,package-lock.json
lockfile,csstype,3.2.3,MIT,development,package-lock.json
lockfile,cytoscape,3.33.1,MIT,development,package-lock.json
lockfile,cytoscape-cose-bilkent,4.1.0,MIT,development,package-lock.json
lockfile,cytoscape-fcose,2.2.0,MIT,development,package-lock.json
lockfile,d3,7.9.0,ISC,development,package-lock.json
lockfile,d3-array,2.12.1,BSD-3-Clause,development,package-lock.json
lockfile,d3-array,3.2.4,ISC,development,package-lock.json
lockfile,d3-axis,3.0.0,ISC,development,package-lock.json
lockfile,d3-brush,3.0.0,ISC,development,package-lock.json
lockfile,d3-chord,3.0.1,ISC,development,package-lock.json
lockfile,d3-color,3.1.0,ISC,development,package-lock.json
lockfile,d3-contour,4.0.2,ISC,development,package-lock.json
lockfile,d3-delaunay,6.0.4,ISC,development,package-lock.json
lockfile,d3-dispatch,3.0.1,ISC,development,package-lock.json
lockfile,d3-drag,3.0.0,ISC,development,package-lock.json
lockfile,d3-dsv,3.0.1,ISC,development,package-lock.json
lockfile,d3-ease,3.0.1,BSD-3-Clause,development,package-lock.json
lockfile,d3-fetch,3.0.1,ISC,development,package-lock.json
lockfile,d3-force,3.0.0,ISC,development,package-lock.json
lockfile,d3-format,3.1.2,ISC,development,package-lock.json
lockfile,d3-geo,3.1.1,ISC,development,package-lock.json
lockfile,d3-hierarchy,3.1.2,ISC,development,package-lock.json
lockfile,d3-interpolate,3.0.1,ISC,development,package-lock.json
lockfile,d3-path,1.0.9,BSD-3-Clause,development,package-lock.json
lockfile,d3-path,3.1.0,ISC,development,package-lock.json
lockfile,d3-polygon,3.0.1,ISC,development,package-lock.json
lockfile,d3-quadtree,3.0.1,ISC,development,package-lock.json
lockfile,d3-random,3.0.1,ISC,development,package-lock.json
lockfile,d3-sankey,0.12.3,BSD-3-Clause,development,package-lock.json
lockfile,d3-scale,4.0.2,ISC,development,package-lock.json
lockfile,d3-scale-chromatic,3.1.0,ISC,development,package-lock.json
lockfile,d3-selection,3.0.0,ISC,development,package-lock.json
lockfile,d3-shape,1.3.7,BSD-3-Clause,development,package-lock.json
lockfile,d3-shape,3.2.0,ISC,development,package-lock.json
lockfile,d3-time,3.1.0,ISC,development,package-lock.json
lockfile,d3-time-format,4.1.0,ISC,development,package-lock.json
lockfile,d3-timer,3.0.1,ISC,development,package-lock.json
lockfile,d3-transition,3.0.1,ISC,development,package-lock.json
lockfile,d3-zoom,3.0.0,ISC,development,package-lock.json
lockfile,dagre-d3-es,7.0.14,MIT,development,package-lock.json
lockfile,data-urls,6.0.0,MIT,development,package-lock.json
lockfile,data-view-buffer,1.0.2,MIT,development,package-lock.json
lockfile,data-view-byte-length,1.0.2,MIT,development,package-lock.json
lockfile,data-view-byte-offset,1.0.1,MIT,development,package-lock.json
lockfile,dayjs,1.11.19,MIT,development,package-lock.json
lockfile,debug,2.6.9,MIT,development,package-lock.json
lockfile,debug,4.4.3,MIT,runtime,package-lock.json
lockfile,decimal.js,10.6.0,MIT,development,package-lock.json
lockfile,decode-named-character-reference,1.3.0,MIT,development,package-lock.json
lockfile,decompress-response,6.0.0,MIT,runtime,package-lock.json
lockfile,deep-extend,0.6.0,MIT,runtime,package-lock.json
lockfile,deep-is,0.1.4,MIT,development,package-lock.json
lockfile,default-browser,5.4.0,MIT,development,package-lock.json
lockfile,default-browser-id,5.0.1,MIT,development,package-lock.json
lockfile,defaults,1.0.4,MIT,development,package-lock.json
lockfile,defer-to-connect,2.0.1,MIT,development,package-lock.json
lockfile,define-data-property,1.1.4,MIT,development,package-lock.json
lockfile,define-lazy-prop,3.0.0,MIT,development,package-lock.json
lockfile,define-properties,1.2.1,MIT,development,package-lock.json
lockfile,delaunator,5.1.0,ISC,development,package-lock.json
lockfile,delayed-stream,1.0.0,MIT,runtime,package-lock.json
lockfile,depd,1.1.2,MIT,development,package-lock.json
lockfile,depd,2.0.0,MIT,runtime,package-lock.json
lockfile,dequal,2.0.3,MIT,development,package-lock.json
lockfile,des.js,1.1.0,MIT,development,package-lock.json
lockfile,destroy,1.2.0,MIT,development,package-lock.json
lockfile,detect-libc,2.1.2,Apache-2.0,runtime,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,detect-node,2.1.0,MIT,development,package-lock.json
lockfile,devlop,1.1.0,MIT,development,package-lock.json
lockfile,diff,4.0.4,BSD-3-Clause,development,package-lock.json
lockfile,diffie-hellman,5.0.3,MIT,development,package-lock.json
lockfile,dingbat-to-unicode,1.0.1,BSD-2-Clause,runtime,package-lock.json
lockfile,dir-compare,4.2.0,MIT,development,package-lock.json
lockfile,dmg-builder,26.7.0,MIT,development,package-lock.json
lockfile,dmg-license,1.0.11,MIT,development,package-lock.json
lockfile,dns-packet,5.6.1,MIT,development,package-lock.json
lockfile,doctrine,2.1.0,Apache-2.0,development,package-lock.json
lockfile,dom-accessibility-api,0.5.16,MIT,development,package-lock.json
lockfile,dom-accessibility-api,0.6.3,MIT,development,package-lock.json
lockfile,dom-converter,0.2.0,MIT,development,package-lock.json
lockfile,dom-serializer,1.4.1,MIT,development,package-lock.json
lockfile,dom-serializer,2.0.0,MIT,runtime,package-lock.json
lockfile,domelementtype,2.3.0,BSD-2-Clause,runtime,package-lock.json
lockfile,domhandler,4.3.1,BSD-2-Clause,development,package-lock.json
lockfile,domhandler,5.0.3,BSD-2-Clause,runtime,package-lock.json
lockfile,dompurify,3.2.7,(MPL-2.0 OR Apache-2.0),development,package-lock.json
lockfile,dompurify,3.3.1,(MPL-2.0 OR Apache-2.0),development,package-lock.json
lockfile,domutils,2.8.0,BSD-2-Clause,development,package-lock.json
lockfile,domutils,3.2.2,BSD-2-Clause,runtime,package-lock.json
lockfile,dot-case,3.0.4,MIT,development,package-lock.json
lockfile,dotenv,16.6.1,BSD-2-Clause,development,package-lock.json
lockfile,dotenv,17.2.3,BSD-2-Clause,development,package-lock.json
lockfile,dotenv-expand,11.0.7,BSD-2-Clause,development,package-lock.json
lockfile,duck,0.1.12,BSD,runtime,package-lock.json
lockfile,dunder-proto,1.0.1,MIT,runtime,package-lock.json
lockfile,eastasianwidth,0.2.0,MIT,development,package-lock.json
lockfile,ee-first,1.1.1,MIT,runtime,package-lock.json
lockfile,ejs,3.1.10,Apache-2.0,development,package-lock.json
lockfile,electron,39.8.5,MIT,development,package-lock.json
lockfile,electron-builder,26.7.0,MIT,development,package-lock.json
lockfile,electron-builder-squirrel-windows,26.7.0,MIT,development,package-lock.json
lockfile,electron-log,5.4.3,MIT,development,package-lock.json
lockfile,electron-publish,26.6.0,MIT,development,package-lock.json
lockfile,electron-reload,2.0.0-alpha.1,MIT,development,package-lock.json
lockfile,electron-to-chromium,1.5.267,ISC,development,package-lock.json
lockfile,electron-vite,6.0.0-beta.1,MIT,development,package-lock.json
lockfile,electron-winstaller,5.4.0,MIT,development,package-lock.json
lockfile,elliptic,6.6.1,MIT,development,package-lock.json
lockfile,emoji-regex,8.0.0,MIT,development,package-lock.json
lockfile,emoji-regex,9.2.2,MIT,development,package-lock.json
lockfile,emojis-list,3.0.0,MIT,development,package-lock.json
lockfile,encodeurl,2.0.0,MIT,runtime,package-lock.json
lockfile,encoding,0.1.13,MIT,optional,package-lock.json
lockfile,end-of-stream,1.4.5,MIT,runtime,package-lock.json
lockfile,enhanced-resolve,5.20.1,MIT,development,package-lock.json
lockfile,entities,2.2.0,BSD-2-Clause,development,package-lock.json
lockfile,entities,4.5.0,BSD-2-Clause,runtime,package-lock.json
lockfile,entities,6.0.1,BSD-2-Clause,development,package-lock.json
lockfile,entities,7.0.1,BSD-2-Clause,development,package-lock.json
lockfile,env-paths,2.2.1,MIT,development,package-lock.json
lockfile,envinfo,7.21.0,MIT,development,package-lock.json
lockfile,err-code,2.0.3,MIT,development,package-lock.json
lockfile,error-ex,1.3.4,MIT,development,package-lock.json
lockfile,error-stack-parser,2.1.4,MIT,development,package-lock.json
lockfile,es-abstract,1.24.1,MIT,development,package-lock.json
lockfile,es-define-property,1.0.1,MIT,runtime,package-lock.json
lockfile,es-errors,1.3.0,MIT,runtime,package-lock.json
lockfile,es-iterator-helpers,1.2.2,MIT,development,package-lock.json
lockfile,es-module-lexer,2.0.0,MIT,development,package-lock.json
lockfile,es-module-lexer,2.3.0,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,es-object-atoms,1.1.1,MIT,runtime,package-lock.json
lockfile,es-set-tostringtag,2.1.0,MIT,runtime,package-lock.json
lockfile,es-shim-unscopables,1.1.0,MIT,development,package-lock.json
lockfile,es-to-primitive,1.3.0,MIT,development,package-lock.json
lockfile,es-toolkit,1.46.1,MIT,development,package-lock.json
lockfile,es6-error,4.1.1,MIT,development,package-lock.json
lockfile,esbuild,0.25.12,MIT,development,package-lock.json
lockfile,esbuild,0.28.1,MIT,development,package-lock.json
lockfile,escalade,3.2.0,MIT,development,package-lock.json
lockfile,escape-html,1.0.3,MIT,runtime,package-lock.json
lockfile,escape-string-regexp,4.0.0,MIT,development,package-lock.json
lockfile,escape-string-regexp,5.0.0,MIT,development,package-lock.json
lockfile,eslint,9.39.2,MIT,development,package-lock.json
lockfile,eslint-plugin-react,7.37.5,MIT,development,package-lock.json
lockfile,eslint-plugin-react-hooks,7.0.1,MIT,development,package-lock.json
lockfile,eslint-scope,5.1.1,BSD-2-Clause,development,package-lock.json
lockfile,eslint-scope,8.4.0,BSD-2-Clause,development,package-lock.json
lockfile,eslint-visitor-keys,3.4.3,Apache-2.0,development,package-lock.json
lockfile,eslint-visitor-keys,4.2.1,Apache-2.0,development,package-lock.json
lockfile,eslint-visitor-keys,5.0.1,Apache-2.0,development,package-lock.json
lockfile,espree,10.4.0,BSD-2-Clause,development,package-lock.json
lockfile,esquery,1.7.0,BSD-3-Clause,development,package-lock.json
lockfile,esrecurse,4.3.0,BSD-2-Clause,development,package-lock.json
lockfile,estraverse,4.3.0,BSD-2-Clause,development,package-lock.json
lockfile,estraverse,5.3.0,BSD-2-Clause,development,package-lock.json
lockfile,estree-util-is-identifier-name,3.0.0,MIT,development,package-lock.json
lockfile,estree-walker,3.0.3,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,esutils,2.0.3,BSD-2-Clause,development,package-lock.json
lockfile,etag,1.8.1,MIT,runtime,package-lock.json
lockfile,event-target-shim,5.0.1,MIT,runtime,package-lock.json
lockfile,eventemitter3,4.0.7,MIT,development,package-lock.json
lockfile,events,3.3.0,MIT,development,package-lock.json
lockfile,eventsource,3.0.7,MIT,runtime,package-lock.json
lockfile,eventsource-parser,3.0.6,MIT,runtime,package-lock.json
lockfile,evp_bytestokey,1.0.3,MIT,development,package-lock.json
lockfile,execa,1.0.0,MIT,optional,package-lock.json
lockfile,execa,5.1.1,MIT,development,package-lock.json
lockfile,exif-parser,0.1.12,MIT,runtime,package-lock.json
lockfile,expand-template,2.0.3,(MIT OR WTFPL),runtime,package-lock.json
lockfile,expect-type,1.3.0,Apache-2.0,development,package-lock.json
lockfile,expect-type,1.4.0,Apache-2.0,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,exponential-backoff,3.1.3,Apache-2.0,development,package-lock.json
lockfile,express,4.22.1,MIT,development,package-lock.json
lockfile,express,5.2.1,MIT,runtime,package-lock.json
lockfile,express-rate-limit,8.5.1,MIT,runtime,package-lock.json
lockfile,extend,3.0.2,MIT,development,package-lock.json
lockfile,extract-zip,2.0.1,BSD-2-Clause,development,package-lock.json
lockfile,extsprintf,1.3.0,MIT,development,package-lock.json
lockfile,fast-deep-equal,3.1.3,MIT,runtime,package-lock.json
lockfile,fast-json-stable-stringify,2.1.0,MIT,development,package-lock.json
lockfile,fast-levenshtein,2.0.6,MIT,development,package-lock.json
lockfile,fast-uri,3.1.2,BSD-3-Clause,runtime,package-lock.json
lockfile,fast-xml-builder,1.2.0,MIT,development,package-lock.json
lockfile,fast-xml-parser,5.5.8,MIT,development,package-lock.json
lockfile,fastest-levenshtein,1.0.16,MIT,development,package-lock.json
lockfile,fault,1.0.4,MIT,development,package-lock.json
lockfile,faye-websocket,0.11.4,Apache-2.0,development,package-lock.json
lockfile,fd-slicer,1.1.0,MIT,runtime,package-lock.json
lockfile,fdir,6.5.0,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,file-entry-cache,8.0.0,MIT,development,package-lock.json
lockfile,file-type,21.3.4,MIT,runtime,package-lock.json
lockfile,file-type,3.9.0,MIT,development,package-lock.json
lockfile,file-uri-to-path,1.0.0,MIT,runtime,package-lock.json
lockfile,filelist,1.0.6,Apache-2.0,development,package-lock.json
lockfile,fill-range,7.1.1,MIT,runtime,package-lock.json
lockfile,finalhandler,1.3.2,MIT,development,package-lock.json
lockfile,finalhandler,2.1.1,MIT,runtime,package-lock.json
lockfile,find-up,4.1.0,MIT,development,package-lock.json
lockfile,find-up,5.0.0,MIT,development,package-lock.json
lockfile,flat,5.0.2,BSD-3-Clause,development,package-lock.json
lockfile,flat-cache,4.0.1,MIT,development,package-lock.json
lockfile,flatted,3.4.2,ISC,development,package-lock.json
lockfile,follow-redirects,1.16.0,MIT,development,package-lock.json
lockfile,for-each,0.3.5,MIT,development,package-lock.json
lockfile,foreground-child,3.3.1,ISC,development,package-lock.json
lockfile,form-data,4.0.6,MIT,runtime,package-lock.json
lockfile,form-data-encoder,1.7.2,MIT,runtime,package-lock.json
lockfile,form-data-encoder,4.1.0,MIT,development,package-lock.json
lockfile,format,0.2.2,MIT,development,package-lock.json
lockfile,formdata-node,4.4.1,MIT,runtime,package-lock.json
lockfile,formdata-node,6.0.3,MIT,development,package-lock.json
lockfile,forwarded,0.2.0,MIT,runtime,package-lock.json
lockfile,fresh,0.5.2,MIT,development,package-lock.json
lockfile,fresh,2.0.0,MIT,runtime,package-lock.json
lockfile,fs-constants,1.0.0,MIT,runtime,package-lock.json
lockfile,fs-extra,10.1.0,MIT,development,package-lock.json
lockfile,fs-extra,11.3.3,MIT,development,package-lock.json
lockfile,fs-extra,7.0.1,MIT,development,package-lock.json
lockfile,fs-extra,8.1.0,MIT,development,package-lock.json
lockfile,fs-extra,9.1.0,MIT,development,package-lock.json
lockfile,fs-minipass,3.0.3,ISC,development,package-lock.json
lockfile,fs.realpath,1.0.0,ISC,development,package-lock.json
lockfile,fsevents,2.3.2,MIT,development,package-lock.json
lockfile,fsevents,2.3.3,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,function-bind,1.1.2,MIT,runtime,package-lock.json
lockfile,function.prototype.name,1.1.8,MIT,development,package-lock.json
lockfile,functions-have-names,1.2.3,MIT,development,package-lock.json
lockfile,generator-function,2.0.1,MIT,development,package-lock.json
lockfile,gensync,1.0.0-beta.2,MIT,development,package-lock.json
lockfile,get-caller-file,2.0.5,ISC,development,package-lock.json
lockfile,get-intrinsic,1.3.0,MIT,runtime,package-lock.json
lockfile,get-proto,1.0.1,MIT,runtime,package-lock.json
lockfile,get-stream,2.3.1,MIT,development,package-lock.json
lockfile,get-stream,4.1.0,MIT,optional,package-lock.json
lockfile,get-stream,5.2.0,MIT,development,package-lock.json
lockfile,get-stream,6.0.1,MIT,development,package-lock.json
lockfile,get-symbol-description,1.1.0,MIT,development,package-lock.json
lockfile,gifwrap,0.10.1,MIT,runtime,package-lock.json
lockfile,github-from-package,0.0.0,MIT,runtime,package-lock.json
lockfile,glob,10.5.0,ISC,development,package-lock.json
lockfile,glob,7.2.3,ISC,development,package-lock.json
lockfile,glob-parent,5.1.2,ISC,development,package-lock.json
lockfile,glob-parent,6.0.2,ISC,development,package-lock.json
lockfile,glob-to-regex.js,1.2.0,Apache-2.0,development,package-lock.json
lockfile,glob-to-regexp,0.4.1,BSD-2-Clause,development,package-lock.json
lockfile,global-agent,3.0.0,BSD-3-Clause,development,package-lock.json
lockfile,globals,14.0.0,MIT,development,package-lock.json
lockfile,globalthis,1.0.4,MIT,development,package-lock.json
lockfile,gopd,1.2.0,MIT,runtime,package-lock.json
lockfile,got,11.8.6,MIT,development,package-lock.json
lockfile,graceful-fs,4.2.11,ISC,development,package-lock.json
lockfile,hachure-fill,0.5.2,MIT,development,package-lock.json
lockfile,handle-thing,2.0.1,MIT,development,package-lock.json
lockfile,happy-dom,20.9.0,MIT,development,package-lock.json
lockfile,has-bigints,1.1.0,MIT,development,package-lock.json
lockfile,has-flag,4.0.0,MIT,development,package-lock.json
lockfile,has-property-descriptors,1.0.2,MIT,development,package-lock.json
lockfile,has-proto,1.2.0,MIT,development,package-lock.json
lockfile,has-symbols,1.1.0,MIT,runtime,package-lock.json
lockfile,has-tostringtag,1.0.2,MIT,runtime,package-lock.json
lockfile,hash-base,3.0.5,MIT,development,package-lock.json
lockfile,hash-base,3.1.2,MIT,development,package-lock.json
lockfile,hash.js,1.1.7,MIT,development,package-lock.json
lockfile,hasown,2.0.4,MIT,runtime,package-lock.json
lockfile,hast-util-from-parse5,8.0.3,MIT,development,package-lock.json
lockfile,hast-util-parse-selector,4.0.0,MIT,development,package-lock.json
lockfile,hast-util-raw,9.1.0,MIT,development,package-lock.json
lockfile,hast-util-to-jsx-runtime,2.3.6,MIT,development,package-lock.json
lockfile,hast-util-to-parse5,8.0.1,MIT,development,package-lock.json
lockfile,hast-util-whitespace,3.0.0,MIT,development,package-lock.json
lockfile,hastscript,9.0.1,MIT,development,package-lock.json
lockfile,he,1.2.0,MIT,runtime,package-lock.json
lockfile,hermes-estree,0.25.1,MIT,development,package-lock.json
lockfile,hermes-parser,0.25.1,MIT,development,package-lock.json
lockfile,highlight.js,10.7.3,BSD-3-Clause,development,package-lock.json
lockfile,highlightjs-vue,1.0.0,CC0-1.0,development,package-lock.json
lockfile,hmac-drbg,1.0.1,MIT,development,package-lock.json
lockfile,hono,4.12.29,MIT,runtime,package-lock.json
lockfile,hosted-git-info,4.1.0,ISC,development,package-lock.json
lockfile,hpack.js,2.1.6,MIT,development,package-lock.json
lockfile,html-encoding-sniffer,6.0.0,MIT,development,package-lock.json
lockfile,html-entities,2.6.0,MIT,development,package-lock.json
lockfile,html-escaper,2.0.2,MIT,development,package-lock.json
lockfile,html-minifier-terser,6.1.0,MIT,development,package-lock.json
lockfile,html-url-attributes,3.0.1,MIT,development,package-lock.json
lockfile,html-void-elements,3.0.0,MIT,development,package-lock.json
lockfile,html-webpack-plugin,5.6.6,MIT,development,package-lock.json
lockfile,htmlparser2,6.1.0,MIT,development,package-lock.json
lockfile,http-cache-semantics,4.2.0,BSD-2-Clause,development,package-lock.json
lockfile,http-deceiver,1.2.7,MIT,development,package-lock.json
lockfile,http-errors,1.6.3,MIT,development,package-lock.json
lockfile,http-errors,2.0.1,MIT,runtime,package-lock.json
lockfile,http-parser-js,0.5.10,MIT,development,package-lock.json
lockfile,http-proxy,1.18.1,MIT,development,package-lock.json
lockfile,http-proxy-agent,7.0.2,MIT,development,package-lock.json
lockfile,http-proxy-middleware,2.0.9,MIT,development,package-lock.json
lockfile,http2-wrapper,1.0.3,MIT,development,package-lock.json
lockfile,https-proxy-agent,7.0.6,MIT,runtime,package-lock.json
lockfile,human-signals,2.1.0,Apache-2.0,development,package-lock.json
lockfile,humanize-ms,1.2.1,MIT,runtime,package-lock.json
lockfile,hyperdyperid,1.2.0,MIT,development,package-lock.json
lockfile,iconv-corefoundation,1.1.7,MIT,development,package-lock.json
lockfile,iconv-lite,0.4.24,MIT,development,package-lock.json
lockfile,iconv-lite,0.6.3,MIT,runtime,package-lock.json
lockfile,iconv-lite,0.7.2,MIT,runtime,package-lock.json
lockfile,icss-utils,5.1.0,ISC,development,package-lock.json
lockfile,ieee754,1.2.1,BSD-3-Clause,runtime,package-lock.json
lockfile,ignore,5.3.2,MIT,development,package-lock.json
lockfile,ignore,7.0.5,MIT,development,package-lock.json
lockfile,image-q,4.0.0,MIT,runtime,package-lock.json
lockfile,image-size,0.5.5,MIT,development,package-lock.json
lockfile,immediate,3.0.6,MIT,runtime,package-lock.json
lockfile,immer,11.1.3,MIT,development,package-lock.json
lockfile,import-fresh,3.3.1,MIT,development,package-lock.json
lockfile,import-local,3.2.0,MIT,development,package-lock.json
lockfile,imurmurhash,0.1.4,MIT,development,package-lock.json
lockfile,indent-string,4.0.0,MIT,development,package-lock.json
lockfile,inflight,1.0.6,ISC,development,package-lock.json
lockfile,inherits,2.0.3,ISC,development,package-lock.json
lockfile,inherits,2.0.4,ISC,runtime,package-lock.json
lockfile,ini,1.3.8,ISC,runtime,package-lock.json
lockfile,inline-style-parser,0.2.7,MIT,development,package-lock.json
lockfile,internal-slot,1.1.0,MIT,development,package-lock.json
lockfile,internmap,1.0.1,ISC,development,package-lock.json
lockfile,internmap,2.0.3,ISC,development,package-lock.json
lockfile,interpret,3.1.1,MIT,development,package-lock.json
lockfile,ip-address,10.2.0,MIT,runtime,package-lock.json
lockfile,ipaddr.js,1.9.1,MIT,runtime,package-lock.json
lockfile,ipaddr.js,2.3.0,MIT,development,package-lock.json
lockfile,is-alphabetical,2.0.1,MIT,development,package-lock.json
lockfile,is-alphanumerical,2.0.1,MIT,development,package-lock.json
lockfile,is-arguments,1.2.0,MIT,development,package-lock.json
lockfile,is-array-buffer,3.0.5,MIT,development,package-lock.json
lockfile,is-arrayish,0.2.1,MIT,development,package-lock.json
lockfile,is-async-function,2.1.1,MIT,development,package-lock.json
lockfile,is-bigint,1.1.0,MIT,development,package-lock.json
lockfile,is-binary-path,2.1.0,MIT,development,package-lock.json
lockfile,is-boolean-object,1.2.2,MIT,development,package-lock.json
lockfile,is-callable,1.2.7,MIT,development,package-lock.json
lockfile,is-core-module,2.16.1,MIT,development,package-lock.json
lockfile,is-data-view,1.0.2,MIT,development,package-lock.json
lockfile,is-date-object,1.1.0,MIT,development,package-lock.json
lockfile,is-decimal,2.0.1,MIT,development,package-lock.json
lockfile,is-docker,2.2.1,MIT,runtime,package-lock.json
lockfile,is-docker,3.0.0,MIT,development,package-lock.json
lockfile,is-extglob,2.1.1,MIT,development,package-lock.json
lockfile,is-finalizationregistry,1.1.1,MIT,development,package-lock.json
lockfile,is-fullwidth-code-point,3.0.0,MIT,development,package-lock.json
lockfile,is-generator-function,1.1.2,MIT,development,package-lock.json
lockfile,is-glob,4.0.3,MIT,development,package-lock.json
lockfile,is-hexadecimal,2.0.1,MIT,development,package-lock.json
lockfile,is-inside-container,1.0.0,MIT,development,package-lock.json
lockfile,is-interactive,1.0.0,MIT,development,package-lock.json
lockfile,is-map,2.0.3,MIT,development,package-lock.json
lockfile,is-negative-zero,2.0.3,MIT,development,package-lock.json
lockfile,is-network-error,1.3.0,MIT,development,package-lock.json
lockfile,is-number,7.0.0,MIT,runtime,package-lock.json
lockfile,is-number-object,1.1.1,MIT,development,package-lock.json
lockfile,is-plain-obj,3.0.0,MIT,development,package-lock.json
lockfile,is-plain-obj,4.1.0,MIT,development,package-lock.json
lockfile,is-plain-object,2.0.4,MIT,development,package-lock.json
lockfile,is-port-reachable,4.0.0,MIT,development,package-lock.json
lockfile,is-potential-custom-element-name,1.0.1,MIT,development,package-lock.json
lockfile,is-promise,4.0.0,MIT,runtime,package-lock.json
lockfile,is-regex,1.2.1,MIT,development,package-lock.json
lockfile,is-set,2.0.3,MIT,development,package-lock.json
lockfile,is-shared-array-buffer,1.0.4,MIT,development,package-lock.json
lockfile,is-stream,1.1.0,MIT,optional,package-lock.json
lockfile,is-stream,2.0.1,MIT,development,package-lock.json
lockfile,is-string,1.1.1,MIT,development,package-lock.json
lockfile,is-symbol,1.1.1,MIT,development,package-lock.json
lockfile,is-typed-array,1.1.15,MIT,development,package-lock.json
lockfile,is-unicode-supported,0.1.0,MIT,development,package-lock.json
lockfile,is-weakmap,2.0.2,MIT,development,package-lock.json
lockfile,is-weakref,1.1.1,MIT,development,package-lock.json
lockfile,is-weakset,2.0.4,MIT,development,package-lock.json
lockfile,is-wsl,2.2.0,MIT,runtime,package-lock.json
lockfile,is-wsl,3.1.0,MIT,development,package-lock.json
lockfile,isarray,1.0.0,MIT,runtime,package-lock.json
lockfile,isarray,2.0.5,MIT,development,package-lock.json
lockfile,isbinaryfile,4.0.10,MIT,development,package-lock.json
lockfile,isbinaryfile,5.0.7,MIT,development,package-lock.json
lockfile,isexe,2.0.0,ISC,runtime,package-lock.json
lockfile,isexe,3.1.1,ISC,development,package-lock.json
lockfile,isexe,3.1.5,BlueOak-1.0.0,development,package-lock.json
lockfile,isobject,3.0.1,MIT,development,package-lock.json
lockfile,istanbul-lib-coverage,3.2.2,BSD-3-Clause,development,package-lock.json
lockfile,istanbul-lib-report,3.0.1,BSD-3-Clause,development,package-lock.json
lockfile,istanbul-reports,3.2.0,BSD-3-Clause,development,package-lock.json
lockfile,iterator.prototype,1.1.5,MIT,development,package-lock.json
lockfile,jackspeak,3.4.3,BlueOak-1.0.0,development,package-lock.json
lockfile,jackspeak,4.2.3,BlueOak-1.0.0,development,package-lock.json
lockfile,jake,10.9.4,Apache-2.0,development,package-lock.json
lockfile,jest-worker,27.5.1,MIT,development,package-lock.json
lockfile,jimp,1.6.1,MIT,runtime,package-lock.json
